19	Xiamen	29-31	final	au?
19	Xiamen	29-31	final	iau?
19	Xiamen	29-31	final	m=?
19	Xiamen	29-31	final	n=?
19	Xiamen	29-31	final	i?
19	Xiamen	29-31	final	u?
19	Xiamen	29-31	final	i~?
19	Xiamen	29-31	final	ui?
19	Xiamen	29-31	final	iu?
19	Xiamen	29-31	final	m=
19	Xiamen	29-31	final	N=
19	Xiamen	29-31	initial	p
19	Xiamen	29-31	initial	p_h
19	Xiamen	29-31	initial	m
19	Xiamen	29-31	initial	b
19	Xiamen	29-31	initial	t
19	Xiamen	29-31	initial	t_h
19	Xiamen	29-31	initial	n
19	Xiamen	29-31	initial	l
19	Xiamen	29-31	initial	ts
19	Xiamen	29-31	initial	ts_h
19	Xiamen	29-31	initial	s
19	Xiamen	29-31	initial	k
19	Xiamen	29-31	initial	k_h
19	Xiamen	29-31	initial	N
19	Xiamen	29-31	initial	h
19	Xiamen	29-31	initial	g
19	Xiamen	29-31	initial	Ø
1	Beijing	1f	final	i_z
1	Beijing	1f	final	i
1	Beijing	1f	final	u
1	Beijing	1f	final	y
1	Beijing	1f	final	i`
1	Beijing	1f	final	@r
1	Beijing	1f	final	A`
1	Beijing	1f	final	iA`
1	Beijing	1f	final	uA`
1	Beijing	1f	final	o
1	Beijing	1f	final	uo
1	Beijing	1f	final	7
1	Beijing	1f	final	iE
1	Beijing	1f	final	yE
1	Beijing	1f	final	ai
1	Beijing	1f	final	uai
1	Beijing	1f	final	ei
1	Beijing	1f	final	uei
1	Beijing	1f	final	Au
1	Beijing	1f	final	iAu
1	Beijing	1f	final	ou
1	Beijing	1f	final	iou
1	Beijing	1f	final	an
1	Beijing	1f	final	iEn
1	Beijing	1f	final	uan
1	Beijing	1f	final	yEn
1	Beijing	1f	final	@n
1	Beijing	1f	final	in
1	Beijing	1f	final	u@n
1	Beijing	1f	final	yn
1	Beijing	1f	final	AN
1	Beijing	1f	final	iAN
1	Beijing	1f	final	uAN
1	Beijing	1f	final	@N
1	Beijing	1f	final	iN
1	Beijing	1f	final	u@N
1	Beijing	1f	final	uN
1	Beijing	1f	final	yN
1	Beijing	1f	initial	p
1	Beijing	1f	initial	p_h
1	Beijing	1f	initial	m
1	Beijing	1f	initial	f
1	Beijing	1f	initial	t
1	Beijing	1f	initial	t_h
1	Beijing	1f	initial	n
1	Beijing	1f	initial	l
1	Beijing	1f	initial	ts
1	Beijing	1f	initial	ts_h
1	Beijing	1f	initial	s
1	Beijing	1f	initial	ts`
1	Beijing	1f	initial	ts`_h
1	Beijing	1f	initial	s`
1	Beijing	1f	initial	z`
1	Beijing	1f	initial	tc\
1	Beijing	1f	initial	tc\_h
1	Beijing	1f	initial	c\
1	Beijing	1f	initial	k
1	Beijing	1f	initial	k_h
1	Beijing	1f	initial	x
1	Beijing	1f	initial	Ø
1	Beijing	1f	tone	213	yinping
1	Beijing	1f	tone	35	yangping
1	Beijing	1f	tone	51	shang
1	Beijing	1f	tone	55	qu
2	Ha_erbin	2f	tone	44	yangping
2	Ha_erbin	2f	tone	24	yinping
2	Ha_erbin	2f	tone	213	shang
2	Ha_erbin	2f	tone	53	qu
2	Ha_erbin	2f	final	i_z
2	Ha_erbin	2f	final	i
2	Ha_erbin	2f	final	u
2	Ha_erbin	2f	final	y
2	Ha_erbin	2f	final	i`
2	Ha_erbin	2f	final	@r
2	Ha_erbin	2f	final	a
2	Ha_erbin	2f	final	ia
2	Ha_erbin	2f	final	ua
2	Ha_erbin	2f	final	7
2	Ha_erbin	2f	final	uo
2	Ha_erbin	2f	final	E
2	Ha_erbin	2f	final	i@
2	Ha_erbin	2f	final	yE
2	Ha_erbin	2f	final	ai
2	Ha_erbin	2f	final	uai
2	Ha_erbin	2f	final	ei
2	Ha_erbin	2f	final	uei
2	Ha_erbin	2f	final	au
2	Ha_erbin	2f	final	iau
2	Ha_erbin	2f	final	ou
2	Ha_erbin	2f	final	iou
2	Ha_erbin	2f	final	an
2	Ha_erbin	2f	final	ian
2	Ha_erbin	2f	final	uan
2	Ha_erbin	2f	final	yan
2	Ha_erbin	2f	final	@n
2	Ha_erbin	2f	final	in
2	Ha_erbin	2f	final	u@n
2	Ha_erbin	2f	final	yn
2	Ha_erbin	2f	final	aN
2	Ha_erbin	2f	final	iaN
2	Ha_erbin	2f	final	uaN
2	Ha_erbin	2f	final	@N
2	Ha_erbin	2f	final	iN
2	Ha_erbin	2f	final	u@N
2	Ha_erbin	2f	final	uN
2	Ha_erbin	2f	final	yN
2	Ha_erbin	2f	initial	p
2	Ha_erbin	2f	initial	p_h
2	Ha_erbin	2f	initial	m
2	Ha_erbin	2f	initial	f
2	Ha_erbin	2f	initial	t
2	Ha_erbin	2f	initial	t_h
2	Ha_erbin	2f	initial	n
2	Ha_erbin	2f	initial	l
2	Ha_erbin	2f	initial	ts
2	Ha_erbin	2f	initial	ts_h
2	Ha_erbin	2f	initial	s
2	Ha_erbin	2f	initial	ts`
2	Ha_erbin	2f	initial	ts`_h
2	Ha_erbin	2f	initial	s`
2	Ha_erbin	2f	initial	z`
2	Ha_erbin	2f	initial	tc\
2	Ha_erbin	2f	initial	tc\_h
2	Ha_erbin	2f	initial	c\
2	Ha_erbin	2f	initial	k
2	Ha_erbin	2f	initial	k_h
2	Ha_erbin	2f	initial	x
2	Ha_erbin	2f	initial	Ø
3	Jinan	3f	tone	214	yinping
3	Jinan	3f	tone	53	yangping
3	Jinan	3f	tone	45	shang
3	Jinan	3f	tone	31	qu
3	Jinan	3f	final	i_z
3	Jinan	3f	final	i
3	Jinan	3f	final	u
3	Jinan	3f	final	y
3	Jinan	3f	final	i`
3	Jinan	3f	final	@r
3	Jinan	3f	final	a
3	Jinan	3f	final	ia
3	Jinan	3f	final	ua
3	Jinan	3f	final	7
3	Jinan	3f	final	i@
3	Jinan	3f	final	u7
3	Jinan	3f	final	y7
3	Jinan	3f	final	E
3	Jinan	3f	final	iE
3	Jinan	3f	final	uE
3	Jinan	3f	final	ei
3	Jinan	3f	final	uei
3	Jinan	3f	final	O
3	Jinan	3f	final	iO
3	Jinan	3f	final	ou
3	Jinan	3f	final	iou
3	Jinan	3f	final	{~
3	Jinan	3f	final	i{~
3	Jinan	3f	final	u{~
3	Jinan	3f	final	y{~
3	Jinan	3f	final	e~
3	Jinan	3f	final	ie~
3	Jinan	3f	final	ue~
3	Jinan	3f	final	ye~
3	Jinan	3f	final	AN
3	Jinan	3f	final	iAN
3	Jinan	3f	final	uAN
3	Jinan	3f	final	@N
3	Jinan	3f	final	iN
3	Jinan	3f	final	uN
3	Jinan	3f	final	yN
3	Jinan	3f	final	N=
3	Jinan	3f	initial	p
3	Jinan	3f	initial	p_h
3	Jinan	3f	initial	m
3	Jinan	3f	initial	f
3	Jinan	3f	initial	v
3	Jinan	3f	initial	t
3	Jinan	3f	initial	t_h
3	Jinan	3f	initial	n
3	Jinan	3f	initial	l
3	Jinan	3f	initial	ts
3	Jinan	3f	initial	ts_h
3	Jinan	3f	initial	s
3	Jinan	3f	initial	ts`
3	Jinan	3f	initial	ts_h
3	Jinan	3f	initial	s`
3	Jinan	3f	initial	z`
3	Jinan	3f	initial	tc\
3	Jinan	3f	initial	tc\_h
3	Jinan	3f	initial	n\
3	Jinan	3f	initial	c\
3	Jinan	3f	initial	k
3	Jinan	3f	initial	k_h
3	Jinan	3f	initial	N
3	Jinan	3f	initial	x
3	Jinan	3f	initial	Ø
4	Rongcheng	5f	tone	52	yinping
4	Rongcheng	5f	tone	35	yangping
4	Rongcheng	5f	tone	214	shangsheng
4	Rongcheng	5f	tone	334	qusheng
4	Rongcheng	5f	final	i_z
4	Rongcheng	5f	final	i
4	Rongcheng	5f	final	u
4	Rongcheng	5f	final	y
4	Rongcheng	5f	final	i`
4	Rongcheng	5f	final	@r
4	Rongcheng	5f	final	a
4	Rongcheng	5f	final	ia
4	Rongcheng	5f	final	ua
4	Rongcheng	5f	final	O
4	Rongcheng	5f	final	uO
4	Rongcheng	5f	final	yO
4	Rongcheng	5f	final	E	@
4	Rongcheng	5f	final	iE	i@
4	Rongcheng	5f	final	uE	u@
4	Rongcheng	5f	final	yE	y@
4	Rongcheng	5f	final	ai
4	Rongcheng	5f	final	iai
4	Rongcheng	5f	final	uai
4	Rongcheng	5f	final	yai
4	Rongcheng	5f	final	ei
4	Rongcheng	5f	final	uei
4	Rongcheng	5f	final	au
4	Rongcheng	5f	final	iau
4	Rongcheng	5f	final	ou
4	Rongcheng	5f	final	iou
4	Rongcheng	5f	final	6n
4	Rongcheng	5f	final	i6n
4	Rongcheng	5f	final	u6n
4	Rongcheng	5f	final	y6n
4	Rongcheng	5f	final	@n
4	Rongcheng	5f	final	in
4	Rongcheng	5f	final	u@n
4	Rongcheng	5f	final	yn
4	Rongcheng	5f	final	aN
4	Rongcheng	5f	final	iaN
4	Rongcheng	5f	final	uaN
4	Rongcheng	5f	final	@N
4	Rongcheng	5f	final	iN
4	Rongcheng	5f	final	u@N
4	Rongcheng	5f	final	oN
4	Rongcheng	5f	final	yoN
4	Rongcheng	5f	initial	p
4	Rongcheng	5f	initial	p_h
4	Rongcheng	5f	initial	m
4	Rongcheng	5f	initial	f
4	Rongcheng	5f	initial	t
4	Rongcheng	5f	initial	t_h
4	Rongcheng	5f	initial	n
4	Rongcheng	5f	initial	l
4	Rongcheng	5f	initial	ts
4	Rongcheng	5f	initial	ts_h
4	Rongcheng	5f	initial	s
4	Rongcheng	5f	initial	c
4	Rongcheng	5f	initial	c_h
4	Rongcheng	5f	initial	C
4	Rongcheng	5f	initial	tS
4	Rongcheng	5f	initial	tS_h
4	Rongcheng	5f	initial	S
4	Rongcheng	5f	initial	ts`
4	Rongcheng	5f	initial	ts`_h
4	Rongcheng	5f	initial	s`
4	Rongcheng	5f	initial	k
4	Rongcheng	5f	initial	k_h
4	Rongcheng	5f	initial	x
4	Rongcheng	5f	initial	Ø
5	Taiyuan	6f	tone	21	ping
5	Taiyuan	6f	tone	53	shang
5	Taiyuan	6f	tone	45	qu
5	Taiyuan	6f	tone	2	yinru
5	Taiyuan	6f	tone	54_	yangru
5	Taiyuan	6f	final	i_z
5	Taiyuan	6f	final	i
5	Taiyuan	6f	final	u
5	Taiyuan	6f	final	y
5	Taiyuan	6f	final	@r
5	Taiyuan	6f	final	a
5	Taiyuan	6f	final	ia
5	Taiyuan	6f	final	ua
5	Taiyuan	6f	final	7
5	Taiyuan	6f	final	u7
5	Taiyuan	6f	final	ie
5	Taiyuan	6f	final	ye
5	Taiyuan	6f	final	ai
5	Taiyuan	6f	final	uai
5	Taiyuan	6f	final	ei
5	Taiyuan	6f	final	uei
5	Taiyuan	6f	final	au
5	Taiyuan	6f	final	iau
5	Taiyuan	6f	final	@u
5	Taiyuan	6f	final	i@u
5	Taiyuan	6f	final	{~	E~
5	Taiyuan	6f	final	u{~	uE~
5	Taiyuan	6f	final	Q~
5	Taiyuan	6f	final	iQ~
5	Taiyuan	6f	final	uQ~
5	Taiyuan	6f	final	@N
5	Taiyuan	6f	final	iN
5	Taiyuan	6f	final	uN
5	Taiyuan	6f	final	yN
5	Taiyuan	6f	final	a?	@?
5	Taiyuan	6f	final	ia?
5	Taiyuan	6f	final	ua?	u@?
5	Taiyuan	6f	final	@?
5	Taiyuan	6f	final	i@?
5	Taiyuan	6f	final	u@?
5	Taiyuan	6f	final	y@?
5	Taiyuan	6f	initial	p
5	Taiyuan	6f	initial	p_h
5	Taiyuan	6f	initial	m
5	Taiyuan	6f	initial	f
5	Taiyuan	6f	initial	v
5	Taiyuan	6f	initial	t
5	Taiyuan	6f	initial	t_h
5	Taiyuan	6f	initial	n
5	Taiyuan	6f	initial	l
5	Taiyuan	6f	initial	ts
5	Taiyuan	6f	initial	ts_h
5	Taiyuan	6f	initial	s
5	Taiyuan	6f	initial	z
5	Taiyuan	6f	initial	s`
5	Taiyuan	6f	initial	tc\
5	Taiyuan	6f	initial	tc\_h
5	Taiyuan	6f	initial	n\
5	Taiyuan	6f	initial	c\
5	Taiyuan	6f	initial	k
5	Taiyuan	6f	initial	k_h
5	Taiyuan	6f	initial	x
5	Taiyuan	6f	initial	G
5	Taiyuan	6f	initial	Ø
6	Xi_an	8f	tone	21	yinping
6	Xi_an	8f	tone	24	yangping
6	Xi_an	8f	tone	53	shang
6	Xi_an	8f	tone	44	qu
6	Xi_an	8f	final	i_z
6	Xi_an	8f	final	i
6	Xi_an	8f	final	u	@u
6	Xi_an	8f	final	y
6	Xi_an	8f	final	i`
6	Xi_an	8f	final	@r
6	Xi_an	8f	final	A
6	Xi_an	8f	final	iA
6	Xi_an	8f	final	uA
6	Xi_an	8f	final	E
6	Xi_an	8f	final	iE
6	Xi_an	8f	final	uE
6	Xi_an	8f	final	yE
6	Xi_an	8f	final	M
6	Xi_an	8f	final	7
6	Xi_an	8f	final	o
6	Xi_an	8f	final	uo
6	Xi_an	8f	final	yo
6	Xi_an	8f	final	ei
6	Xi_an	8f	final	uei
6	Xi_an	8f	final	Au
6	Xi_an	8f	final	iAu
6	Xi_an	8f	final	ou
6	Xi_an	8f	final	iou
6	Xi_an	8f	final	e~
6	Xi_an	8f	final	ie~
6	Xi_an	8f	final	ue~
6	Xi_an	8f	final	ye~
6	Xi_an	8f	final	{~
6	Xi_an	8f	final	i{~
6	Xi_an	8f	final	u{~
6	Xi_an	8f	final	y{~
6	Xi_an	8f	final	in
6	Xi_an	8f	final	u@n
6	Xi_an	8f	final	@N
6	Xi_an	8f	final	iN
6	Xi_an	8f	final	uN
6	Xi_an	8f	final	yN
6	Xi_an	8f	final	AN
6	Xi_an	8f	final	iAN
6	Xi_an	8f	final	uAN
6	Xi_an	8f	initial	p
6	Xi_an	8f	initial	p_h
6	Xi_an	8f	initial	m
6	Xi_an	8f	initial	pf
6	Xi_an	8f	initial	pf_h
6	Xi_an	8f	initial	f
6	Xi_an	8f	initial	v
6	Xi_an	8f	initial	t
6	Xi_an	8f	initial	t_h
6	Xi_an	8f	initial	n
6	Xi_an	8f	initial	l
6	Xi_an	8f	initial	ts
6	Xi_an	8f	initial	ts_h
6	Xi_an	8f	initial	s
6	Xi_an	8f	initial	ts`
6	Xi_an	8f	initial	ts`_h
6	Xi_an	8f	initial	s`
6	Xi_an	8f	initial	z`
6	Xi_an	8f	initial	tc\
6	Xi_an	8f	initial	tc\_h
6	Xi_an	8f	initial	n\
6	Xi_an	8f	initial	c\
6	Xi_an	8f	initial	k
6	Xi_an	8f	initial	k_h
6	Xi_an	8f	initial	N
6	Xi_an	8f	initial	x
6	Xi_an	8f	initial	Ø
7	Chengdu	9f	tone	45	yinping	55
7	Chengdu	9f	tone	21	yangping
7	Chengdu	9f	tone	53	shang
7	Chengdu	9f	tone	213	qu
7	Chengdu	9f	final	i_z
7	Chengdu	9f	final	i
7	Chengdu	9f	final	u
7	Chengdu	9f	final	y
7	Chengdu	9f	final	@r
7	Chengdu	9f	final	a
7	Chengdu	9f	final	ia
7	Chengdu	9f	final	ua
7	Chengdu	9f	final	o
7	Chengdu	9f	final	yo
7	Chengdu	9f	final	e
7	Chengdu	9f	final	ie
7	Chengdu	9f	final	ue
7	Chengdu	9f	final	ye
7	Chengdu	9f	final	iEi
7	Chengdu	9f	final	ai
7	Chengdu	9f	final	uai
7	Chengdu	9f	final	ei
7	Chengdu	9f	final	uei
7	Chengdu	9f	final	au
7	Chengdu	9f	final	iau
7	Chengdu	9f	final	@u
7	Chengdu	9f	final	i@u
7	Chengdu	9f	final	an
7	Chengdu	9f	final	iEn
7	Chengdu	9f	final	uan
7	Chengdu	9f	final	yan
7	Chengdu	9f	final	@n
7	Chengdu	9f	final	in
7	Chengdu	9f	final	u@n
7	Chengdu	9f	final	yn
7	Chengdu	9f	final	aN
7	Chengdu	9f	final	iaN
7	Chengdu	9f	final	uaN
7	Chengdu	9f	final	oN
7	Chengdu	9f	final	yoN
7	Chengdu	9f	initial	p
7	Chengdu	9f	initial	p_h
7	Chengdu	9f	initial	m
7	Chengdu	9f	initial	f
7	Chengdu	9f	initial	t
7	Chengdu	9f	initial	t_h
7	Chengdu	9f	initial	n
7	Chengdu	9f	initial	l	n
7	Chengdu	9f	initial	ts
7	Chengdu	9f	initial	ts_h
7	Chengdu	9f	initial	s
7	Chengdu	9f	initial	z
7	Chengdu	9f	initial	tc\
7	Chengdu	9f	initial	tc\_h
7	Chengdu	9f	initial	n\
7	Chengdu	9f	initial	c\
7	Chengdu	9f	initial	k
7	Chengdu	9f	initial	k_h
7	Chengdu	9f	initial	N
7	Chengdu	9f	initial	x
7	Chengdu	9f	initial	Ø
8	Nanjing	11f	tone	31	yinping
8	Nanjing	11f	tone	13	yangping
8	Nanjing	11f	tone	11	shang
8	Nanjing	11f	tone	55	qu
8	Nanjing	11f	tone	5	ru
8	Nanjing	11f	final	i_z
8	Nanjing	11f	final	i
8	Nanjing	11f	final	u
8	Nanjing	11f	final	y
8	Nanjing	11f	final	i`
8	Nanjing	11f	final	@r
8	Nanjing	11f	final	A
8	Nanjing	11f	final	iA
8	Nanjing	11f	final	uA
8	Nanjing	11f	final	@	e
8	Nanjing	11f	final	ie
8	Nanjing	11f	final	ye
8	Nanjing	11f	final	o
8	Nanjing	11f	final	E
8	Nanjing	11f	final	iE
8	Nanjing	11f	final	uE
8	Nanjing	11f	final	ei
8	Nanjing	11f	final	uei
8	Nanjing	11f	final	O
8	Nanjing	11f	final	iO
8	Nanjing	11f	final	@M
8	Nanjing	11f	final	i@M
8	Nanjing	11f	final	@n
8	Nanjing	11f	final	in
8	Nanjing	11f	final	u@n
8	Nanjing	11f	final	yn
8	Nanjing	11f	final	ien
8	Nanjing	11f	final	yen
8	Nanjing	11f	final	A~
8	Nanjing	11f	final	iA~
8	Nanjing	11f	final	uA~
8	Nanjing	11f	final	oN
8	Nanjing	11f	final	ioN
8	Nanjing	11f	final	i`?
8	Nanjing	11f	final	i?
8	Nanjing	11f	final	u?
8	Nanjing	11f	final	y?
8	Nanjing	11f	final	A?
8	Nanjing	11f	final	iA?
8	Nanjing	11f	final	uA?
8	Nanjing	11f	final	@?	e?
8	Nanjing	11f	final	ie?
8	Nanjing	11f	final	ue?
8	Nanjing	11f	final	ye?
8	Nanjing	11f	final	o?
8	Nanjing	11f	final	io?
8	Nanjing	11f	final	m=
8	Nanjing	11f	final	n=
8	Nanjing	11f	final	N=
8	Nanjing	11f	initial	p
8	Nanjing	11f	initial	p_h
8	Nanjing	11f	initial	m
8	Nanjing	11f	initial	f
8	Nanjing	11f	initial	t
8	Nanjing	11f	initial	t_h
8	Nanjing	11f	initial	l	n, n\
8	Nanjing	11f	initial	ts
8	Nanjing	11f	initial	ts_h
8	Nanjing	11f	initial	s
8	Nanjing	11f	initial	ts`
8	Nanjing	11f	initial	ts`_h
8	Nanjing	11f	initial	s`
8	Nanjing	11f	initial	z`
8	Nanjing	11f	initial	tc\
8	Nanjing	11f	initial	tc\_h
8	Nanjing	11f	initial	c\
8	Nanjing	11f	initial	k
8	Nanjing	11f	initial	k_h
8	Nanjing	11f	initial	x
8	Nanjing	11f	initial	Ø
9	Jixi	12f	tone	55	yinping
9	Jixi	12f	tone	44	yangping
9	Jixi	12f	tone	213	shang
9	Jixi	12f	tone	35	yinqu
9	Jixi	12f	tone	31	yangqu
9	Jixi	12f	tone	32_	ru
9	Jixi	12f	final	i_z
9	Jixi	12f	final	i
9	Jixi	12f	final	u
9	Jixi	12f	final	y
9	Jixi	12f	final	a
9	Jixi	12f	final	ua
9	Jixi	12f	final	O
9	Jixi	12f	final	iO
9	Jixi	12f	final	uO
9	Jixi	12f	final	7
9	Jixi	12f	final	ie
9	Jixi	12f	final	o
9	Jixi	12f	final	io
9	Jixi	12f	final	8
9	Jixi	12f	final	i8
9	Jixi	12f	final	ui
9	Jixi	12f	final	A~
9	Jixi	12f	final	iA~
9	Jixi	12f	final	uA~
9	Jixi	12f	final	yA~
9	Jixi	12f	final	e~
9	Jixi	12f	final	ie~
9	Jixi	12f	final	ye~
9	Jixi	12f	final	o~
9	Jixi	12f	final	io~
9	Jixi	12f	final	a?
9	Jixi	12f	final	ia?
9	Jixi	12f	final	ua?
9	Jixi	12f	final	ya?
9	Jixi	12f	final	7?
9	Jixi	12f	final	u7?
9	Jixi	12f	final	ie?
9	Jixi	12f	final	ye?
9	Jixi	12f	final	o?
9	Jixi	12f	final	yo?
9	Jixi	12f	final	m=
9	Jixi	12f	final	n=
9	Jixi	12f	initial	p
9	Jixi	12f	initial	p_h
9	Jixi	12f	initial	m
9	Jixi	12f	initial	f
9	Jixi	12f	initial	v
9	Jixi	12f	initial	t
9	Jixi	12f	initial	t_h
9	Jixi	12f	initial	n	l
9	Jixi	12f	initial	ts
9	Jixi	12f	initial	ts_h
9	Jixi	12f	initial	s
9	Jixi	12f	initial	tc\
9	Jixi	12f	initial	tc\_h
9	Jixi	12f	initial	n\
9	Jixi	12f	initial	c\
9	Jixi	12f	initial	k
9	Jixi	12f	initial	k_h
9	Jixi	12f	initial	N
9	Jixi	12f	initial	x
9	Jixi	12f	initial	Ø
